customer_id,first_name,last_name,gender,date_of_birth,city,state,join_date,income,credit_score
986,John,Davis,F,5/3/1984,Charlotte,MI,7/5/2018,63152.77,488
987,Joshua,Garcia,F,11/8/1973,Houston,NY,5/10/2022,84789.27,763
988,Jessica,Davis,M,2/7/1975,New York,IL,9/23/2017,87283.61,678
989,Andrew,Moore,F,9/22/1959,Detroit,OH,4/10/2020,56929.78,301
990,Andrew,Williams,F,9/2/1983,Chicago,NC,10/9/2015,86854.12,663
991,Daniel,Lopez,F,1/9/1980,Charlotte,TX,4/22/2023,88668.37,371
992,Daniel,Williams,M,10/3/1957,Miami,FL,8/26/2023,34781.27,726
993,Laura,Garcia,M,10/1/1986,Los Angeles,OH,5/12/2018,75869.62,469
994,Rachel,Johnson,F,6/2/1950,Miami,CA,8/25/2020,59871.84,504
995,Daniel,Lopez,F,7/18/1980,Philadelphia,TX,10/28/2023,96061.3,636
996,Michael,Johnson,F,5/31/1980,Chicago,NC,7/24/2017,59667.88,771
997,Rachel,Garcia,F,9/1/1957,Los Angeles,MI,9/11/2015,43210.34,494
998,Matthew,Taylor,F,7/16/1964,Miami,OH,4/26/2018,69403.66,574
999,Sarah,Williams,M,3/24/1977,Philadelphia,MI,11/25/2015,52060.55,306
1000,Jane,Johnson,F,2/23/1957,Detroit,OH,2/4/2022,86991.71,477
